course_id,major_group,term_year,term_season,term_class_level,course_grade
ANTH-200,Exercise Science,2025,Fall,Junior,A
ANTH-200,Exercise Science,2025,Fall,Senior,A
ANTH-200,Exercise Science,2025,Fall,Senior,F
ANTH-200,Exercise Science,2025,Spring,Senior,B
ANTH-200,Exercise Science,2025,Spring,Senior,W
ANTH-200,Exercise Science,2025,Spring,Sophomore,B
ANTH-200,Exercise Science,2025,Summer,Senior,A
ANTH-200,Health Promotion,2023,Fall,Junior,W
ANTH-200,Health Promotion,2024,Fall,Junior,A-
ANTH-200,Health Promotion,2024,Spring,Sophomore,A
ANTH-200,Microbiology and Infectious Disease,2023,Fall,Junior,A-
ANTH-200,Microbiology and Infectious Disease,2024,Spring,Junior,A+
ANTH-200,Microbiology and Infectious Disease,2024,Spring,Sophomore,A
ANTH-200,Microbiology and Infectious Disease,2025,Fall,Freshman,B
ANTH-200,Microbiology and Infectious Disease,2025,Fall,Senior,A
ANTH-200,Neuroscience,2024,Fall,Sophomore,A+
ANTH-200,Neuroscience,2025,Fall,Sophomore,D
ANTH-200,Other,2023,Fall,Sophomore,B-
ANTH-200,Other,2024,Fall,Freshman,C
ANTH-200,Other,2025,Spring,Freshman,B
ANTH-240,Anatomy and Physiology,2024,Fall,Sophomore,A
ANTH-240,Cell and Molecular Neuroscience,2025,Fall,Senior,A
ANTH-261,Exercise Science,2026,Spring,Sophomore,W
ANTH-274,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,A
ANTH-274,Exercise Science,2023,Spring,Sophomore,A
ANTH-274,Exercise Science,2023,Spring,Sophomore,C
ANTH-274,Neuroscience,2025,Fall,Sophomore,A
ANTH-275,Anatomy and Physiology,2024,Summer,Sophomore,W
ANTH-275,Microbiology and Infectious Disease,2025,Fall,Senior,A
ANTH-275,Other,2025,Fall,Sophomore,A
ANTH-356,Microbiology and Infectious Disease,2025,Spring,Senior,A
ANTH-372,Anatomy and Physiology,2025,Fall,Senior,A
ANTH-372,Anatomy and Physiology,2025,Fall,Senior,NGC
ANTH-372,Anatomy and Physiology,2026,Spring,Senior,NGC
ANTH-379,Exercise Science,2023,Fall,Junior,A
ANTH-379,Exercise Science,2023,Fall,Sophomore,A
ANTH-379,Health Promotion,2022,Fall,Sophomore,A
ANTH-379,Health Promotion,2024,Fall,Senior,C
AREC-202,Anatomy and Physiology,2022,Fall,Freshman,B+
AREC-202,Anatomy and Physiology,2022,Spring,Sophomore,A
AREC-202,Anatomy and Physiology,2023,Fall,Sophomore,A+
AREC-202,Anatomy and Physiology,2023,Fall,Sophomore,B-
AREC-202,Anatomy and Physiology,2023,Spring,Sophomore,A
AREC-202,Anatomy and Physiology,2025,Fall,Freshman,W
AREC-202,Anatomy and Physiology,2025,Fall,Sophomore,A
AREC-202,Environmental and Public Health,2025,Fall,Freshman,C
AREC-202,Exercise Science,2021,Fall,Freshman,B-
AREC-202,Exercise Science,2022,Fall,Sophomore,B
AREC-202,Exercise Science,2022,Fall,Sophomore,D
AREC-202,Exercise Science,2023,Fall,Freshman,C
AREC-202,Exercise Science,2023,Spring,Junior,C
AREC-202,Exercise Science,2024,Spring,Sophomore,A-
AREC-202,Exercise Science,2024,Spring,Sophomore,W
AREC-202,Exercise Science,2025,Spring,Sophomore,C+
AREC-202,Health Promotion,2021,Fall,Freshman,C
AREC-202,Health Promotion,2022,Spring,Freshman,C
AREC-202,Health Promotion,2023,Fall,Freshman,C
AREC-202,Health Promotion,2023,Spring,Sophomore,C
AREC-202,Microbiology and Infectious Disease,2022,Spring,Sophomore,B+
AREC-202,Microbiology and Infectious Disease,2023,Spring,Junior,A+
AREC-202,Microbiology and Infectious Disease,2025,Fall,Freshman,A+
AREC-202,Other,2023,Fall,Freshman,A
AREC-222,Anatomy and Physiology,2024,Fall,Senior,A
AREC-222,Health Promotion,2024,Fall,Junior,B+
AREC-222,Microbiology and Infectious Disease,2025,Fall,Freshman,C+
AREC-240,Environmental and Public Health,2023,Fall,Sophomore,A
AREC-240,Microbiology and Infectious Disease,2025,Fall,Freshman,B+
AREC-342,Environmental and Public Health,2024,Spring,Senior,A
AREC-342,Environmental and Public Health,2025,Spring,Junior,A+
AREC-342,Exercise Science,2024,Spring,Junior,A
AREC-342,Microbiology and Infectious Disease,2024,Spring,Senior,A
AREC-375,Microbiology and Infectious Disease,2023,Fall,Senior,A+
ART-100,Anatomy and Physiology,2022,Fall,Freshman,A+
ART-100,Anatomy and Physiology,2022,Fall,Sophomore,A+
ART-100,Anatomy and Physiology,2023,Fall,Freshman,A+
ART-100,Anatomy and Physiology,2023,Fall,Freshman,C
ART-100,Anatomy and Physiology,2023,Fall,Sophomore,A+
ART-100,Anatomy and Physiology,2023,Fall,Sophomore,A-
ART-100,Anatomy and Physiology,2023,Fall,Sophomore,B-
ART-100,Anatomy and Physiology,2023,Spring,Sophomore,A
ART-100,Anatomy and Physiology,2023,Spring,Sophomore,B+
ART-100,Anatomy and Physiology,2024,Fall,Sophomore,A+
ART-100,Anatomy and Physiology,2024,Fall,Sophomore,A-
ART-100,Anatomy and Physiology,2024,Fall,Sophomore,B+
ART-100,Anatomy and Physiology,2024,Fall,Sophomore,B-
ART-100,Anatomy and Physiology,2024,Spring,Junior,A
ART-100,Anatomy and Physiology,2024,Spring,Junior,A+
ART-100,Anatomy and Physiology,2024,Spring,Junior,B+
ART-100,Anatomy and Physiology,2024,Spring,Senior,A+
ART-100,Anatomy and Physiology,2024,Spring,Sophomore,A+
ART-100,Anatomy and Physiology,2024,Summer,Junior,A+
ART-100,Anatomy and Physiology,2025,Fall,Freshman,A
ART-100,Anatomy and Physiology,2025,Fall,Freshman,A+
ART-100,Anatomy and Physiology,2025,Fall,Junior,A
ART-100,Anatomy and Physiology,2025,Fall,Junior,A+
ART-100,Anatomy and Physiology,2025,Fall,Junior,A-
ART-100,Anatomy and Physiology,2025,Spring,Junior,A
ART-100,Anatomy and Physiology,2025,Spring,Senior,A+
ART-100,Anatomy and Physiology,2025,Spring,Sophomore,A
ART-100,Anatomy and Physiology,2025,Spring,Sophomore,A+
ART-100,Anatomy and Physiology,2025,Spring,Sophomore,A-
ART-100,Anatomy and Physiology,2025,Summer,Sophomore,C+
ART-100,Behavioral and Cognitive Neuroscience,2022,Fall,Sophomore,A+
ART-100,Behavioral and Cognitive Neuroscience,2023,Spring,Junior,A+
ART-100,Behavioral and Cognitive Neuroscience,2023,Spring,Junior,B-
ART-100,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,A-
ART-100,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,A
ART-100,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,A-
ART-100,Behavioral and Cognitive Neuroscience,2024,Spring,Junior,A+
ART-100,Behavioral and Cognitive Neuroscience,2024,Spring,Sophomore,A
ART-100,Behavioral and Cognitive Neuroscience,2024,Spring,Sophomore,A-
ART-100,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,A-
ART-100,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,B-
ART-100,Behavioral and Cognitive Neuroscience,2025,Fall,Sophomore,C+
ART-100,Behavioral and Cognitive Neuroscience,2025,Spring,Freshman,F
ART-100,Behavioral and Cognitive Neuroscience,2025,Spring,Junior,A+
ART-100,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,A
ART-100,Behavioral and Cognitive Neuroscience,2025,Spring,Sophomore,A+
ART-100,Cell and Molecular Neuroscience,2022,Spring,Junior,A
ART-100,Cell and Molecular Neuroscience,2024,Fall,Sophomore,A+
ART-100,Cell and Molecular Neuroscience,2025,Fall,Freshman,B+
ART-100,Cell and Molecular Neuroscience,2025,Spring,Junior,A
ART-100,Environmental and Public Health,2023,Fall,Sophomore,B
ART-100,Environmental and Public Health,2024,Spring,Sophomore,A
ART-100,Environmental and Public Health,2025,Fall,Freshman,F
ART-100,Environmental and Public Health,2025,Fall,Junior,B
ART-100,Environmental and Public Health,2025,Fall,Sophomore,B
ART-100,Environmental and Public Health,2025,Fall,Sophomore,C+
ART-100,Exercise Science,2021,Fall,Freshman,B
ART-100,Exercise Science,2021,Fall,Freshman,B-
ART-100,Exercise Science,2022,Fall,Freshman,A+
ART-100,Exercise Science,2022,Fall,Sophomore,A+
ART-100,Exercise Science,2022,Fall,Sophomore,W
ART-100,Exercise Science,2022,Spring,Sophomore,B
ART-100,Exercise Science,2023,Fall,Freshman,A+
ART-100,Exercise Science,2023,Fall,Freshman,A-
ART-100,Exercise Science,2023,Fall,Freshman,B
ART-100,Exercise Science,2023,Fall,Freshman,B+
ART-100,Exercise Science,2023,Fall,Junior,A-
ART-100,Exercise Science,2023,Fall,Sophomore,A
ART-100,Exercise Science,2023,Fall,Sophomore,A+
ART-100,Exercise Science,2023,Fall,Sophomore,A-
ART-100,Exercise Science,2023,Fall,Sophomore,B+
ART-100,Exercise Science,2023,Fall,Sophomore,B-
ART-100,Exercise Science,2023,Spring,Freshman,B
ART-100,Exercise Science,2023,Spring,Freshman,B+
ART-100,Exercise Science,2023,Spring,Junior,A
ART-100,Exercise Science,2023,Spring,Sophomore,C
ART-100,Exercise Science,2023,Spring,Sophomore,C+
ART-100,Exercise Science,2024,Fall,Freshman,A
ART-100,Exercise Science,2024,Fall,Freshman,A+
ART-100,Exercise Science,2024,Fall,Freshman,A-
ART-100,Exercise Science,2024,Fall,Freshman,B+
ART-100,Exercise Science,2024,Fall,Freshman,B-
ART-100,Exercise Science,2024,Fall,Junior,A+
ART-100,Exercise Science,2024,Fall,Junior,B+
ART-100,Exercise Science,2024,Fall,Junior,F
ART-100,Exercise Science,2024,Fall,Sophomore,A
ART-100,Exercise Science,2024,Fall,Sophomore,A+
ART-100,Exercise Science,2024,Fall,Sophomore,A-
ART-100,Exercise Science,2024,Fall,Sophomore,B+
ART-100,Exercise Science,2024,Fall,Sophomore,C
ART-100,Exercise Science,2024,Fall,Sophomore,C+
ART-100,Exercise Science,2024,Spring,Junior,A
ART-100,Exercise Science,2024,Spring,Junior,A+
ART-100,Exercise Science,2024,Spring,Sophomore,A
ART-100,Exercise Science,2024,Spring,Sophomore,A+
ART-100,Exercise Science,2024,Spring,Sophomore,A-
ART-100,Exercise Science,2024,Spring,Sophomore,B
ART-100,Exercise Science,2024,Spring,Sophomore,B+
ART-100,Exercise Science,2024,Spring,Sophomore,B-
ART-100,Exercise Science,2024,Spring,Sophomore,C
ART-100,Exercise Science,2025,Fall,Freshman,A
ART-100,Exercise Science,2025,Fall,Freshman,A+
ART-100,Exercise Science,2025,Fall,Freshman,C+
ART-100,Exercise Science,2025,Fall,Freshman,F
ART-100,Exercise Science,2025,Fall,Junior,A
ART-100,Exercise Science,2025,Fall,Junior,A+
ART-100,Exercise Science,2025,Fall,Junior,B
ART-100,Exercise Science,2025,Fall,Sophomore,A
ART-100,Exercise Science,2025,Fall,Sophomore,A+
ART-100,Exercise Science,2025,Fall,Sophomore,B
ART-100,Exercise Science,2025,Fall,Sophomore,B+
ART-100,Exercise Science,2025,Fall,Sophomore,B-
ART-100,Exercise Science,2025,Spring,Freshman,A
ART-100,Exercise Science,2025,Spring,Freshman,F
ART-100,Exercise Science,2025,Spring,Junior,A
ART-100,Exercise Science,2025,Spring,Junior,A+
ART-100,Exercise Science,2025,Spring,Junior,A-
ART-100,Exercise Science,2025,Spring,Senior,A
ART-100,Exercise Science,2025,Spring,Senior,A+
ART-100,Exercise Science,2025,Spring,Sophomore,A
ART-100,Exercise Science,2025,Spring,Sophomore,A+
ART-100,Exercise Science,2025,Spring,Sophomore,A-
ART-100,Exercise Science,2025,Spring,Sophomore,B
ART-100,Exercise Science,2025,Spring,Sophomore,B-
ART-100,Exercise Science,2025,Spring,Sophomore,C
ART-100,Exercise Science,2025,Summer,Senior,A+
ART-100,Exercise Science,2025,Summer,Sophomore,A-
ART-100,Exercise Science,2026,Spring,Freshman,W
ART-100,Health Promotion,2020,Fall,Sophomore,B+
ART-100,Health Promotion,2022,Fall,Freshman,A
ART-100,Health Promotion,2022,Fall,Freshman,D
ART-100,Health Promotion,2022,Fall,Sophomore,A
ART-100,Health Promotion,2022,Fall,Sophomore,B
ART-100,Health Promotion,2022,Fall,Sophomore,B+
ART-100,Health Promotion,2022,Fall,Sophomore,B-
ART-100,Health Promotion,2022,Spring,Sophomore,A-
ART-100,Health Promotion,2023,Fall,Freshman,A-
ART-100,Health Promotion,2023,Fall,Freshman,C
ART-100,Health Promotion,2023,Fall,Freshman,D
ART-100,Health Promotion,2023,Fall,Sophomore,A
ART-100,Health Promotion,2023,Fall,Sophomore,A+
ART-100,Health Promotion,2023,Fall,Sophomore,A-
ART-100,Health Promotion,2023,Fall,Sophomore,B
ART-100,Health Promotion,2023,Fall,Sophomore,B+
ART-100,Health Promotion,2023,Spring,Sophomore,A-
ART-100,Health Promotion,2024,Fall,Freshman,A-
ART-100,Health Promotion,2024,Fall,Freshman,B+
ART-100,Health Promotion,2024,Fall,Junior,A
ART-100,Health Promotion,2024,Fall,Junior,A+
ART-100,Health Promotion,2024,Fall,Sophomore,A
ART-100,Health Promotion,2024,Fall,Sophomore,A-
ART-100,Health Promotion,2024,Fall,Sophomore,B
ART-100,Health Promotion,2024,Fall,Sophomore,B+
ART-100,Health Promotion,2024,Fall,Sophomore,C
ART-100,Health Promotion,2024,Spring,Freshman,A-
ART-100,Health Promotion,2024,Spring,Freshman,C
ART-100,Health Promotion,2024,Spring,Junior,A
ART-100,Health Promotion,2024,Spring,Junior,B+
ART-100,Health Promotion,2024,Spring,Sophomore,A
ART-100,Health Promotion,2024,Spring,Sophomore,A+
ART-100,Health Promotion,2024,Summer,Sophomore,A-
ART-100,Health Promotion,2025,Fall,Freshman,A
ART-100,Health Promotion,2025,Fall,Freshman,A+
ART-100,Health Promotion,2025,Fall,Freshman,A-
ART-100,Health Promotion,2025,Fall,Freshman,F
ART-100,Health Promotion,2025,Fall,Junior,A
ART-100,Health Promotion,2025,Fall,Junior,A+
ART-100,Health Promotion,2025,Fall,Junior,B-
ART-100,Health Promotion,2025,Fall,Senior,A+
ART-100,Health Promotion,2025,Fall,Sophomore,A+
ART-100,Health Promotion,2025,Fall,Sophomore,A-
ART-100,Health Promotion,2025,Spring,Freshman,B-
ART-100,Health Promotion,2025,Spring,Junior,A
ART-100,Health Promotion,2025,Spring,Junior,A-
ART-100,Health Promotion,2025,Spring,Junior,B
ART-100,Health Promotion,2025,Spring,Sophomore,A+
ART-100,Health Promotion,2025,Spring,Sophomore,A-
ART-100,Health Promotion,2025,Spring,Sophomore,B-
ART-100,Health Promotion,2025,Spring,Sophomore,C
ART-100,Health Promotion,2025,Spring,Sophomore,D
ART-100,Health Promotion,2025,Summer,Junior,A+
ART-100,Health Promotion,2025,Summer,Senior,B+
ART-100,Health Promotion,2026,Spring,Sophomore,W
ART-100,Microbiology and Infectious Disease,2013,Fall,Sophomore,RF
ART-100,Microbiology and Infectious Disease,2014,Spring,Sophomore,XF
ART-100,Microbiology and Infectious Disease,2022,Fall,Freshman,A+
ART-100,Microbiology and Infectious Disease,2023,Fall,Junior,A+
ART-100,Microbiology and Infectious Disease,2023,Fall,Sophomore,A+
ART-100,Microbiology and Infectious Disease,2023,Spring,Sophomore,A-
ART-100,Microbiology and Infectious Disease,2024,Fall,Freshman,A
ART-100,Microbiology and Infectious Disease,2024,Fall,Sophomore,A
ART-100,Microbiology and Infectious Disease,2024,Spring,Junior,A
ART-100,Microbiology and Infectious Disease,2024,Spring,Junior,A+
ART-100,Microbiology and Infectious Disease,2024,Spring,Junior,B-
ART-100,Microbiology and Infectious Disease,2024,Spring,Sophomore,A
ART-100,Microbiology and Infectious Disease,2024,Spring,Sophomore,A+
ART-100,Microbiology and Infectious Disease,2025,Fall,Freshman,C
ART-100,Microbiology and Infectious Disease,2025,Fall,Senior,A+
ART-100,Microbiology and Infectious Disease,2025,Fall,Senior,A-
ART-100,Microbiology and Infectious Disease,2025,Spring,Freshman,C
ART-100,Microbiology and Infectious Disease,2025,Spring,Junior,B+
ART-100,Microbiology and Infectious Disease,2025,Spring,Sophomore,A
ART-100,Microbiology and Infectious Disease,2025,Spring,Sophomore,A-
ART-100,Microbiology and Infectious Disease,2025,Summer,Freshman,A+
ART-100,Microbiology and Infectious Disease,2025,Summer,Junior,B
ART-100,Neuroscience,2024,Fall,Freshman,A+
ART-100,Neuroscience,2024,Fall,Freshman,C+
ART-100,Neuroscience,2025,Spring,Freshman,C+
ART-100,Other,2022,Fall,Sophomore,A+
ART-100,Other,2024,Fall,Freshman,A-
ART-100,Other,2025,Fall,Freshman,B-
ART-100,Other,2025,Fall,Freshman,C
ART-100,Other,2025,Fall,Freshman,D
ART-100,Other,2025,Fall,Freshman,W
ART-100,Other,2025,Fall,Sophomore,A+
ART-100,Other,2025,Spring,Junior,A-
ART-100,Other,2025,Summer,Junior,A
ART-105,Exercise Science,2023,Fall,Freshman,A-
ART-105,Microbiology and Infectious Disease,2023,Spring,Sophomore,A+
ART-110,Exercise Science,2023,Fall,Freshman,B+
ART-111,Exercise Science,2024,Spring,Sophomore,B-
ART-120,Exercise Science,2023,Fall,Freshman,B+
ART-135,Anatomy and Physiology,2025,Fall,Sophomore,A-
ART-135,Exercise Science,2023,Fall,Freshman,B
ART-135,Exercise Science,2024,Spring,Freshman,A
ART-160,Exercise Science,2024,Spring,Sophomore,C+
ART-170,Exercise Science,2024,Spring,Sophomore,B
ART-200,Health Promotion,2023,Fall,Freshman,A-
ART-200,Health Promotion,2023,Spring,Junior,A-
ART-200,Health Promotion,2023,Summer,Sophomore,A+
ART-236,Anatomy and Physiology,2022,Fall,Sophomore,A-
ART-240,Anatomy and Physiology,2024,Spring,Sophomore,A
ART-275J,Anatomy and Physiology,2025,Summer,Sophomore,A
ART-275J,Exercise Science,2025,Summer,Junior,A-
ART-340,Anatomy and Physiology,2024,Fall,Junior,B+
AS-101,Behavioral and Cognitive Neuroscience,2021,Fall,Sophomore,A
AS-101,Exercise Science,2022,Fall,Freshman,A
AS-101,Exercise Science,2024,Fall,Freshman,A
AS-101,Exercise Science,2024,Fall,Freshman,A+
AS-101,Exercise Science,2024,Fall,Sophomore,A
AS-101,Exercise Science,2025,Fall,Freshman,A
AS-101,Exercise Science,2025,Fall,Freshman,W
AS-101,Health Promotion,2023,Fall,Freshman,A+
AS-101,Health Promotion,2024,Fall,Freshman,A
AS-101,Health Promotion,2024,Fall,Sophomore,A+
AS-101,Health Promotion,2025,Fall,Freshman,A+
AS-101,Other,2023,Fall,Freshman,A
AS-102,Behavioral and Cognitive Neuroscience,2022,Spring,Sophomore,A
AS-102,Exercise Science,2023,Spring,Sophomore,A+
AS-102,Exercise Science,2025,Spring,Sophomore,A
AS-102,Health Promotion,2024,Spring,Sophomore,A+
AS-102,Health Promotion,2025,Spring,Junior,A
AS-102,Health Promotion,2025,Spring,Sophomore,A
AS-196A,Behavioral and Cognitive Neuroscience,2021,Fall,Sophomore,S
AS-196A,Exercise Science,2022,Fall,Freshman,S
AS-196A,Exercise Science,2024,Fall,Freshman,S
AS-196A,Exercise Science,2024,Fall,Sophomore,S
AS-196A,Exercise Science,2025,Fall,Freshman,S
AS-196A,Exercise Science,2025,Fall,Freshman,W
AS-196A,Health Promotion,2023,Fall,Freshman,S
AS-196A,Health Promotion,2024,Fall,Freshman,S
AS-196A,Health Promotion,2024,Fall,Sophomore,S
AS-196A,Health Promotion,2025,Fall,Freshman,S
AS-196A,Other,2023,Fall,Freshman,S
AS-196B,Behavioral and Cognitive Neuroscience,2022,Spring,Sophomore,S
AS-196B,Exercise Science,2023,Spring,Sophomore,S
AS-196B,Exercise Science,2025,Spring,Sophomore,S
AS-196B,Health Promotion,2024,Spring,Sophomore,S
AS-196B,Health Promotion,2025,Spring,Junior,S
AS-196B,Health Promotion,2025,Spring,Sophomore,S
AS-201,Behavioral and Cognitive Neuroscience,2022,Fall,Junior,W
AS-201,Exercise Science,2023,Fall,Sophomore,A
AS-201,Exercise Science,2025,Fall,Junior,A
AS-201,Exercise Science,2025,Fall,Sophomore,A
AS-201,Health Promotion,2024,Fall,Sophomore,A+
AS-201,Health Promotion,2025,Fall,Junior,A
AS-201,Health Promotion,2025,Fall,Sophomore,A
AS-202,Exercise Science,2024,Spring,Junior,A+
AS-202,Health Promotion,2025,Spring,Junior,A+
AS-296A,Behavioral and Cognitive Neuroscience,2022,Fall,Junior,W
AS-296A,Exercise Science,2023,Fall,Sophomore,S
AS-296A,Exercise Science,2025,Fall,Junior,S
AS-296A,Exercise Science,2025,Fall,Sophomore,S
AS-296A,Health Promotion,2024,Fall,Sophomore,S
AS-296A,Health Promotion,2025,Fall,Junior,S
AS-296A,Health Promotion,2025,Fall,Sophomore,S
AS-296B,Exercise Science,2024,Spring,Junior,S
AS-296B,Health Promotion,2025,Spring,Junior,S
AS-301,Exercise Science,2024,Fall,Junior,A+
AS-301,Health Promotion,2025,Fall,Junior,A
AS-302,Exercise Science,2025,Spring,Senior,A+
AS-396A,Exercise Science,2024,Fall,Junior,S
AS-396A,Health Promotion,2025,Fall,Junior,S
AS-396B,Exercise Science,2025,Spring,Senior,S
AS-401,Exercise Science,2025,Fall,Senior,A
AS-496A,Exercise Science,2025,Fall,Senior,S
ATS-150,Anatomy and Physiology,2024,Fall,Freshman,A
ATS-150,Anatomy and Physiology,2025,Spring,Sophomore,B+
ATS-150,Behavioral and Cognitive Neuroscience,2024,Fall,Sophomore,B+
ATS-150,Exercise Science,2025,Fall,Sophomore,A-
ATS-150,Exercise Science,2025,Spring,Sophomore,B
ATS-150,Health Promotion,2023,Fall,Freshman,A-
ATS-150,Health Promotion,2023,Fall,Freshman,B-
ATS-150,Health Promotion,2025,Spring,Junior,A+
ATS-150,Microbiology and Infectious Disease,2022,Fall,Sophomore,B+
ATS-150,Microbiology and Infectious Disease,2023,Fall,Junior,A
ATS-150,Microbiology and Infectious Disease,2024,Fall,Sophomore,A+
ATS-350,Anatomy and Physiology,2023,Fall,Sophomore,A
ATS-350,Environmental and Public Health,2024,Fall,Senior,B+
ATS-350,Environmental and Public Health,2024,Fall,Sophomore,C
ATS-350,Environmental and Public Health,2025,Fall,Junior,B
ATS-350,Exercise Science,2022,Fall,Sophomore,B
ATS-350,Exercise Science,2025,Fall,Senior - Second Bachelor,A+
ATS-351,Anatomy and Physiology,2023,Fall,Sophomore,B
BC-192,Anatomy and Physiology,2022,Fall,Freshman,A+
BC-192,Anatomy and Physiology,2022,Fall,Freshman,NGC
BC-192,Anatomy and Physiology,2022,Fall,Sophomore,A
BC-192,Anatomy and Physiology,2022,Fall,Sophomore,A+
BC-192,Anatomy and Physiology,2022,Fall,Sophomore,NGC
BC-192,Anatomy and Physiology,2023,Fall,Freshman,A
BC-192,Anatomy and Physiology,2023,Fall,Freshman,B
BC-192,Anatomy and Physiology,2023,Fall,Freshman,NGC
BC-192,Anatomy and Physiology,2024,Fall,Senior,A+
BC-192,Anatomy and Physiology,2024,Fall,Senior,NGC
BC-192,Anatomy and Physiology,2024,Fall,Sophomore,A+
BC-192,Anatomy and Physiology,2024,Fall,Sophomore,NGC
BC-192,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,A
BC-192,Behavioral and Cognitive Neuroscience,2023,Fall,Junior,NGC
BC-192,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,C+
BC-192,Behavioral and Cognitive Neuroscience,2023,Fall,Sophomore,NGC
BC-192,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,B+
BC-192,Behavioral and Cognitive Neuroscience,2024,Fall,Freshman,NGC
BC-192,Environmental and Public Health,2022,Fall,Sophomore,A
